OBJECTID,LegacyID,FACILITYID,BlockStreet,IntersectionStreets,ROW_Mailboxes,Surface_Type,SHAPESTArea,SHAPESTLength,Latitude,Longitude
1051,1501,7374,10 Logan St,Not Specified,No,Concrete,6731.359149523869,453.02547372066977,40.11522739192214,-88.24269524953311
1052,Not Specified,1A5FD3FA-602C-4018-A81F-D935C87649E7,Not Specified,Logan St & S Market St,No,Concrete,1392.7399371899012,150.26768804474088,40.11514205224339,-88.24235270180473
1053,1577,6515,100 S Market St,Not Specified,No,Concrete,4832.473201348501,449.7014361916529,40.115446326312295,-88.24222568254646
1054,2611,10343,200 Water St,Not Specified,No,Concrete,10807.848011864906,952.8100178244147,40.1151997246026,-88.23984777813237
1055,Not Specified,B5831615-3855-442D-9D45-5D87E35F9206,Not Specified,Logan St & Water St,No,Concrete,1301.9555389795469,144.00797220919551,40.11458173698464,-88.24010304858952
1056,1503,10345,40 Logan St,Not Specified,No,Concrete,5645.3595081976355,428.32145107029817,40.11450211258078,-88.23974851173169
1057,1502,10339,Not Specified,Logan St & S Chestnut St,No,Concrete,15831.21718777486,1347.8174806693737,40.114867702365274,-88.24124533605669
1058,2573,6747,200 S Walnut St,Not Specified,No,Asphalt,7019.887688890984,476.28892959839703,40.11501136379108,-88.24321267212898
1059,Not Specified,6EFF368C-62AA-4D13-AFCB-A34E84B46B34,200 S Walnut St,Not Specified,No,Asphalt,2157.0416367396942,230.32084490311604,40.114579975965846,-88.24337050811965
1060,Not Specified,BBCE30A5-8CC2-4974-B5E2-4DFEE065E697,Not Specified,S Walnut St & Willow St,No,Asphalt,2075.712342219789,201.73114982001113,40.114749106802584,-88.24335039506785
1061,1578,10369,200 S Market St,Not Specified,No,Asphalt,5282.39123497244,452.0614994019331,40.114831562963325,-88.24247976512088
1062,2735,12658,10 Willow St,Not Specified,No,Asphalt,5047.05451987945,439.8799595306038,40.114614560742815,-88.24295628417724
1063,Not Specified,5F73449F-FD6A-49B2-8B87-E3DA4CCA0EF6,Not Specified,S Market St & Willow St,No,Asphalt,814.3699494582321,114.6158565788012,40.114528004422226,-88.242607830254
1064,408,12630,200 S Chestnut St,Not Specified,No,Oil and Chip,8373.394839989322,897.0944949770013,40.11431270552909,-88.2417356756026
1065,Not Specified,ED397A93-0CAD-4337-B925-B12B73840353,Not Specified,Marshall St & S Chestnut St,No,Oil and Chip,1310.3058659646233,148.27269754873834,40.11369861716459,-88.2418918937785
1066,1580,10367,300 S Market St,Not Specified,No,Oil and Chip,11405.512664602655,969.818364835572,40.113223381359134,-88.24287814093697
1067,Not Specified,D225C3E8-815C-4B6E-811F-C1A04AD5FA32,Not Specified,Marshall St & S Market St,No,Oil and Chip,1107.520550787801,134.647183420398,40.113827098784796,-88.24262327739753
1068,0000,10368,20 Marshall St,Not Specified,No,Oil and Chip,5109.3261372995075,446.85080207400125,40.113744435945115,-88.2422513034572
1069,1579,7366,200 S Market St,Not Specified,No,Asphalt,5324.527160037226,480.2148764618216,40.11421863768212,-88.24273530173474
1070,Not Specified,A6CB5E42-4437-4BCD-985A-64EF7CFE35BC,200 S Market St,Not Specified,No,Oil and Chip,1090.6451280473946,133.68389628718126,40.11390853329829,-88.24285002075104
1071,Not Specified,1C3CE34B-5CA5-464C-925F-7E4AA0E482A6,20 Marshall St,Not Specified,No,Oil and Chip,715.7409980463906,118.43081754229627,40.1138691246726,-88.24273497360237
1072,1592,10366,10 Marshall St,Not Specified,No,Oil and Chip,4002.165830817258,352.66784986437193,40.1139830632021,-88.24315412417387
1073,Not Specified,68AA6596-C3E9-4765-82AE-4ECAC370F49B,Not Specified,E Springfield Ave & S Market St,No,Not Specified,2618.0896733101795,205.51287347657785,40.11258851648577,-88.24309730243404
1074,Not Specified,D28B0D5C-5AD8-463F-8402-34D42EBDD0D1,10 E Springfield Ave,Not Specified,No,Not Specified,2560.052080057473,209.95857691894847,40.11258854237649,-88.24326265462912
1075,Not Specified,715B1BBA-D291-4489-989A-6247846D9BCF,Not Specified,Water St & Willow St,No,Concrete,755.1187252091814,109.84351004397976,40.11397549369299,-88.24035563404577
1076,2612,10357,300 Water St,Not Specified,No,Concrete,5519.9713936202,462.9025511806408,40.114273714258196,-88.24023340693353
1077,2737,10363,60 Willow St,Not Specified,No,Oil and Chip,5028.754309688277,539.6251112187099,40.11368641833213,-88.23917292443993
1078,2736,10362,40 Willow St,Not Specified,No,Oil and Chip,3656.0167657660786,421.67223728064766,40.11389071945418,-88.24000064778255
1079,Not Specified,49C93C42-48AB-4BB4-B899-3F513C6162AE,Not Specified,Locust St & Willow St,No,Asphalt,627.1125907358514,101.35934219589426,40.11379512804043,-88.23962663506904
1080,1492,10356,300 Locust St,Not Specified,No,Asphalt,5168.937695463305,485.79379396372593,40.11409859109877,-88.23950225404406
1081,906,7408,300 S First St,Not Specified,No,Asphalt,9700.282196216245,577.9857309561195,40.114001883977636,-88.23872886060485
1082,Not Specified,5B64CC0F-15C4-43A7-AC05-FA16B13DC91A,Not Specified,S First St & Willow St,No,Asphalt,2087.917125179966,185.1806963323774,40.11359882903927,-88.23872607158421
1083,Not Specified,FC03305A-B3BB-4383-B114-476E029139DF,Not Specified,S First St & Stoughton St,No,Asphalt,2369.114189651032,197.27121420140017,40.11344832198616,-88.23872575350131
1084,907,7412,300 S First St,Not Specified,No,Asphalt,5259.096301262053,345.60893567192187,40.11318742260168,-88.2387250553826
1085,1594,10361,50 Marshall St,Not Specified,No,Oil and Chip,9077.156155851028,712.9018641499473,40.11303399032603,-88.23929290768628
1086,Not Specified,5C7A1E88-CC03-4522-8404-AD144C09F28F,Not Specified,Locust St & Marshall St,No,Asphalt,1107.0640875722572,132.06663537880425,40.11318298925158,-88.23988775767816
1087,1493,6620,300 Locust St,Not Specified,No,Asphalt,5153.6716726082595,477.3242978414177,40.11349559528371,-88.23975353441368
1088,1593,10360,40 Marshall St,Not Specified,No,Oil and Chip,4544.771171618295,428.184084879242,40.11327208268964,-88.24025276038023
1089,Not Specified,AC769178-CA9D-4922-9FCB-504FDC6A285E,Not Specified,Marshall St & Water St,No,Concrete,1071.9671681655418,131.33480822375125,40.11335079185652,-88.24061263307999
1090,2613,10358,300 Water St,Not Specified,No,Concrete,5474.9860342838065,475.7704683472101,40.11366881753986,-88.24048805299196
1091,Not Specified,CF3F19BD-27AE-40BE-83C3-325CB170FC8F,400 Locust St,Not Specified,No,Asphalt,4498.203200217966,428.16634238352896,40.112908284296694,-88.24000058321134
1092,1494,6618,500 Locust St,Not Specified,No,Asphalt,5261.401082445884,490.46851187104977,40.11229302301785,-88.24015875715276
1093,Not Specified,A5308928-CB4A-40DC-9416-86ADF885237B,Not Specified,E Springfield Ave & Locust St,No,Not Specified,1619.873694374603,168.96125888590603,40.11262846762242,-88.24011734767608
1094,2614,6617,400 Water St,Not Specified,No,Concrete,6417.042174905604,554.320379142517,40.11299049998341,-88.24077128940397
1095,Not Specified,4A6CF9F7-01A8-4585-8FEC-9D2ED96A14D7,Not Specified,E Springfield Ave & Water St,No,Not Specified,1666.594233369102,163.42680099517474,40.11263070253107,-88.24088786364949
1096,8888,6619,10 E Springfield Ave,Not Specified,No,Not Specified,26263.747009225564,1245.215027562242,40.112610205214104,-88.24205088915268
1097,410,10371,400 S Chestnut St,Not Specified,No,Concrete,13098.385168786637,1419.2482542128935,40.11116363509803,-88.24246798821824
1098,Not Specified,B0D7519F-FED4-4B84-A96E-887E2CDDCBD2,Not Specified,E Green St & S Chestnut St,No,Concrete,2216.5066546983094,188.4342256832309,40.11019651035966,-88.24260886542639
1099,1048,6758,10 E Green St,Not Specified,No,Concrete,10094.786605672862,507.9045185390433,40.11019233613709,-88.24302626522139
1100,1495,6761,600 Locust St,Not Specified,No,Concrete,5078.4295045477575,422.2708002724608,40.11052527484994,-88.240244268343
1101,Not Specified,CAA73B0B-4E2B-4734-A4AB-59528E3B4D02,Not Specified,E Green St & Locust St,No,Concrete,2442.112776056345,197.55766887074236,40.11021038858427,-88.24027128163632
1102,1049,6759,20 E Green St,Not Specified,No,Concrete,25553.782354595216,1314.2911384688912,40.11020277406077,-88.24141930100625
1103,1151,7417,50 E Healey St,Not Specified,No,Asphalt,6657.1946339226415,572.2843327105035,40.11143059881328,-88.23922695464614
1104,Not Specified,EB8FE94B-643A-4DBB-A4EE-29DD92128360,Not Specified,E Healey St & S First St,No,Asphalt,2211.045157093549,187.46260324772,40.11143566568175,-88.23871022992921
1105,908,7418,500 S First St,Not Specified,No,Asphalt,15628.221210258947,881.3475599788818,40.11204050957163,-88.23871624446186
1106,909,6766,600 S First St,Not Specified,No,Asphalt,15811.647586955807,880.0000863649478,40.110832026041955,-88.23870454231904
1107,Not Specified,1AE333AB-E3F9-4B9D-B504-23BCE5FAFC23,Not Specified,E Green St & S First St,No,Concrete,2914.242835742253,216.17588464234598,40.11022668264726,-88.23870272522414
1108,1051,6771,50 E Green St,Not Specified,No,Concrete,16701.237359923743,888.5210224653214,40.1102187925452,-88.23949047093708
1109,2163,9794,300 S Second St,Not Specified,No,Concrete,9431.537304005717,771.9956809457526,40.113923337205065,-88.23706166107696
1110,Not Specified,AC5CF751-68D5-4048-A818-61AB3A36F40F,Not Specified,S Second St & Stoughton St,No,Concrete,949.8621394264351,123.29219012162731,40.11345371160161,-88.2370036257834
1111,2419,9827,300 S Third St,Not Specified,No,Asphalt,10942.597269966545,711.4653033651,40.11394822498918,-88.23541797812807
1112,Not Specified,06578619-5F35-470A-B03C-B2120553BF09,Not Specified,S Third St & Stoughton St,No,Concrete,1754.630800681032,167.5514775667868,40.11346277126505,-88.23541618419928
1113,2329,6506,200 Stoughton St,Not Specified,No,Concrete,11490.473002096569,894.463836419282,40.11345795266776,-88.23621411440038
1114,2330,7469,300 Stoughton St,Not Specified,No,Concrete,15709.687535645415,1095.354558703227,40.11347077965193,-88.234406909
1115,Not Specified,D83FA54A-F42F-42A1-9ECD-31D2F347490C,Not Specified,S Fourth St & Stoughton St,No,Asphalt,2233.2743415135633,189.95831797034344,40.11346885563374,-88.23352221084627
1116,942,7501,300 S Fourth St,Not Specified,No,Asphalt,11914.033084624016,706.252325970019,40.11394505261968,-88.23352169224358
1117,2164,6627,400 S Second St,Not Specified,No,Concrete,7499.10283246746,648.296132330058,40.11307272211333,-88.2370527636444
1118,Not Specified,8365746B-2422-48B4-AF24-0B861680D6F0,100 E Springfield Ave,Not Specified,No,Not Specified,15342.588044864962,942.7817440619918,40.112641299350116,-88.2378695040189
1119,2162,9793,200 S Second St,Not Specified,No,Concrete,13734.020060116742,950.3019800112679,40.114931698442106,-88.2369547831972
1120,2420,9825,400 S Third St,Not Specified,No,Asphalt,8875.156442986678,609.5913750473559,40.113054620814,-88.23541260510488
1121,Not Specified,FA7F8F22-6E80-43D8-8D9B-1A41FB499E54,Not Specified,E Springfield Ave & S Third St,No,Not Specified,2136.705679995023,186.39716076144921,40.11266118089767,-88.23540878538729
1122,8888,6630,200 E Springfield Ave,Not Specified,No,Not Specified,14734.787239120047,900.4922915823237,40.11265615386144,-88.2362354158184
1123,2165,9796,500 S Second St,Not Specified,No,Concrete,13783.508622755739,913.036082867076,40.11205150475929,-88.23704934949305
1124,Not Specified,0A0E15C1-5937-4DD1-83B6-AF9B69D1673C,Not Specified,E Healey St & S Second St,No,Brick,950.8015730111058,123.1320661787136,40.11144828806651,-88.23705438955774
1125,1152,7415,100 E Healey St,Not Specified,No,Brick,11566.45799610718,935.4138441372057,40.11144229764878,-88.23787730423226
1126,1153,10054,200 E Healey St,Not Specified,No,Brick,6875.4451459103275,574.9019990694583,40.111453141772685,-88.23653341899389
1127,Not Specified,CE2F6D73-F1E9-470F-8AFF-3DE89D9203BA,Not Specified,E Healey St & S Third St,No,Asphalt,1660.0545720213677,164.20658801676566,40.111463073324735,-88.2354085707733
1128,2421,6770,500 S Third St,Not Specified,No,Asphalt,15727.6501410118,899.473600975498,40.112067268761166,-88.23540788851575
1129,943,4562,400 S Fourth St,Not Specified,No,Asphalt,11830.771649379858,628.3053578090717,40.11305942569053,-88.23354565808766
1130,944,7464,500 S Fourth St,Not Specified,No,Asphalt,17665.208064603477,1095.459925482543,40.11208552977412,-88.23358166047947
1131,8888,6631,Not Specified,E Springfield Ave & S Fourth St,No,Not Specified,3268.0351653697203,235.10009411571224,40.112679356122186,-88.2335766043202
1132,8888,6632,300 E Springfield Ave,Not Specified,No,Not Specified,16234.658509725672,987.5592224111773,40.11267183967028,-88.23450993350869
1133,2331,7467,400 Stoughton St,Not Specified,No,Asphalt,9614.31717667267,791.8959405673303,40.11348025104011,-88.23279371558448
1134,Not Specified,030194A8-6876-4769-B741-DC328C953C2A,Not Specified,S Fifth St & Stoughton St,No,Asphalt,976.1346665878729,124.90337950969621,40.11348390042096,-88.23209428786771
1135,891,9874,300 S Fifth St,Not Specified,No,Asphalt,8568.311609788683,695.2898811221528,40.11395807645959,-88.2320972888981
1136,2332,6496,500 Stoughton St,Not Specified,No,Asphalt,11598.239352934965,926.6268608023807,40.11348932479107,-88.23127008060632
1137,Not Specified,060921F4-F869-45BA-9A13-F3DD5899642D,Not Specified,S Sixth St & Stoughton St,No,Asphalt,2961.507924383762,215.8134141001901,40.1134896998689,-88.23043666342541
1138,2207,9903,300 S Sixth St,Not Specified,No,Asphalt,12819.535415530661,711.8351296711504,40.11396746447891,-88.2304382100899
1139,2333,9905,600 Stoughton St,Not Specified,No,Asphalt,10012.816976164533,816.3860748893044,40.11349764618659,-88.22970649914252
1140,Not Specified,912C1B86-60C4-4277-8A39-3674BFDE88BA,Not Specified,N Wright St & S Wright St,No,Not Specified,2244.0795838891463,189.30054792720563,40.113498167674315,-88.22894934023931
1141,2814,4797,300 S Wright St,Not Specified,No,Not Specified,15457.575428960914,722.5367375839999,40.11397763751364,-88.2289481219968
1142,2208,9904,400 S Sixth St,Not Specified,No,Asphalt,10232.608513314954,590.1794245789316,40.11309519672756,-88.23043676306591
1143,8888,6635,Not Specified,E Springfield Ave & S Sixth St,No,Not Specified,3260.4841824422024,229.30784376111188,40.1127034228816,-88.23044271715901
1144,892,4442,400 S Fifth St,Not Specified,No,Asphalt,6959.828742366755,584.2707698702276,40.11309144423943,-88.23209305046693
1145,8888,6633,Not Specified,E Springfield Ave & S Fifth St,No,Not Specified,1716.8414196019592,165.8970250065296,40.11269242947555,-88.23208913955844
1146,8888,6634,400 E Springfield Ave,Not Specified,No,Not Specified,12587.49836155535,798.1432987272935,40.11268604164358,-88.23280674354135
1147,1156,7462,400 E Healey St,Not Specified,No,Concrete,9962.898862723181,827.5478678406321,40.111484957708065,-88.23280557569106
1148,Not Specified,BBC3B956-FCC9-4309-BD58-EB5636E96711,Not Specified,E Healey St & S Fifth St,No,Asphalt,1365.3418227310312,147.79828142088473,40.11149398337348,-88.23206944197105
1149,893,9881,Not Specified,Bash Ct & S Fifth St,No,Asphalt,10855.640857443954,885.2781520522295,40.112095852212754,-88.23207945333111
1150,1157,9909,500 E Healey St,Not Specified,No,Concrete,11286.979320952802,916.2884473306787,40.111499131674414,-88.23125065088054
1151,1158,4806,600 E Healey St,Not Specified,No,Asphalt,10058.522106162076,815.0833237975976,40.11151448228738,-88.22967216875236
1152,Not Specified,53696173-0D02-4403-AFBD-E465A69289D3,Not Specified,E Healey St & S Sixth St,No,Not Specified,2041.309750275111,176.9092892539283,40.111519913176345,-88.2304190441349
1153,2209,7463,Not Specified,Bash Ct & S Sixth St,No,Asphalt,17047.443799563298,880.9277507811228,40.11210503380456,-88.23042920223253
1154,2168,9800,600 S Second St,Not Specified,No,Concrete,3720.544369229711,357.34920803849576,40.1104899447058,-88.23704865114016
1155,Not Specified,7FA96ACB-7F20-4FFB-931B-0F8C1BD64F1D,Not Specified,E Green St & S Second St,No,Concrete,2064.427042877239,180.79363237531598,40.1102367912542,-88.23704806643512
1156,1052,6778,100 E Green St,Not Specified,No,Concrete,17837.478382206253,932.3237576076995,40.11023120035439,-88.23786815684039
1157,2422,9835,600 S Third St,Not Specified,No,Asphalt,15880.280733083338,907.7393836121844,40.11087014621054,-88.23539593494615
1158,Not Specified,1ECAEEDC-A1C8-48EA-BC04-A89217B2591C,Not Specified,E Green St & S Third St,No,Concrete,2409.7353496759106,195.1191834110436,40.11024715535209,-88.23539566732428
1159,1053,6779,200 E Green St,Not Specified,No,Concrete,17916.980974379567,932.3904376922316,40.110244788483705,-88.23622412845555
1160,Not Specified,26CB485A-22E9-4B78-A56E-79DA015B4AC0,Not Specified,E Healey St & S Fourth St,No,Asphalt,2509.135055398671,203.3990140889951,40.11147668429113,-88.23357245650129
1161,1155,9832,300 E Healey St,Not Specified,No,Brick,12325.351287222076,1007.004480239177,40.111470297683205,-88.23449981924809
1162,946,6784,600 S Fourth St,Not Specified,No,Asphalt,13382.316156486026,766.3358548662108,40.110995464881775,-88.23355817371782
1163,Not Specified,E6C36555-3061-43E1-A8EC-07EF15E5AB17,Not Specified,E Green St & S Fourth St,No,Concrete,3846.45852896686,243.29850533794246,40.110258371079546,-88.23356781202993
1164,1055,6795,300 E Green St,Not Specified,No,Concrete,17362.2538862127,1012.8059032804266,40.11026017155356,-88.23454394132003
1165,894,6642,600 S Fifth St,Not Specified,No,Asphalt,11073.37958166008,898.7523934333727,40.11088765671998,-88.23205932509086
1166,Not Specified,F1BEA910-7DDE-4567-9AC5-6A170821ABFF,Not Specified,E Green St & S Fifth St,No,Concrete,2530.5941734803487,201.44028378639635,40.11028103407877,-88.23205350343453
1167,1056,6796,400 E Green St,Not Specified,No,Concrete,13425.543415262238,847.8492017700244,40.11027467141002,-88.23279568883603
1168,2212,12032,600 S Sixth St,Not Specified,No,Concrete,13286.118909153474,943.7936313013895,40.11089286933469,-88.23041068279382
